Track name,Artist name,Album,Playlist name,Type,ISRC
"The Cruel Angel's Thesis (Director's Edit Version)","Yoko Takahashi","NEON GENESIS EVANGELION (Original Series Soundtrack)","Weaboo","Playlist","JPKI09522450"
"DECISIVE BATTLE","Shiro SAGISU","NEON GENESIS EVANGELION (Original Series Soundtrack)","Weaboo","Playlist","JPKI00028700"
"KOMM, SUSSER TOD - M-10 Director's Edit Version","Arianne","Evangelion Finally","Weaboo","Playlist","JPKI09716710"
"HARUKAZE","SCANDAL","Scandal Show","Weaboo","Playlist","JPES01103301"
"アフターダーク","ASIAN KUNG-FU GENERATION","Best Hit AKG","Weaboo","Playlist","JPKS00701241"
"crossing field","LiSA","LANDSPACE","Weaboo","Playlist","JPE301201741"
"ブルーバード","Ikimonogakari","Chou Ikimonobakari Tennen Kinen Members Best Selection","Weaboo","Playlist","JPES00801041"
"ホタルノヒカリ","Ikimonogakari","Hajimarinouta","Weaboo","Playlist","JPES00901061"
"Sign","FLOW","Microcosm","Weaboo","Playlist","JPKS00902021"
"newsong","tacica","newsong e.p.","Weaboo","Playlist","JPU901101401"
"シルエット","KANA-BOON","KANA-BOON THE BEST","Weaboo","Playlist","JPU901401691"
"Goya No Machiawase","Hello Sleepwalkers","Masked Monkey Awakening","Weaboo","Playlist","JPJ221300554"
"Kyouran Hey Kids!!","THE ORAL CIGARETTES","FIXION","Weaboo","Playlist","JPJ221500801"
"どう考えても私は悪くない","Kuroneko","7S","Weaboo","Playlist","JPU901603412"
"What's up, people?!","MAXIMUM THE HORMONE","Bu-ikikaesu","Weaboo","Playlist","JPVP00510201"
"Fiesta","+Plus","TV Anime ""Fairy Tail"" OP & ED Theme Songs Vol. 2","Weaboo","Playlist","JPPC01002603"
"CORE PRIDE","UVERworld","All Time Best","Weaboo","Playlist","JPSR01100917"
"In My World [Blue Exorcist] - feat. Romix","Mattyyym","In My World [Blue Exorcist] (feat. Romix)","Weaboo","Playlist","QZES71882554"
"Brand New World","D-51","Mitsuyoko Ichimura (Standard Edition)","Weaboo","Playlist","JPPC00600688"
"unravel","TK from Ling tosite sigure","Fantastic Magic","Weaboo","Playlist","JPU901400608"
"GO!!!","FLOW","FLOW the Best: Single Collection","Weaboo","Playlist","JPKS00400421"
"Wind","Akeboshi","Akeboshi","Weaboo","Playlist","JPES00500781"
"We're not alone","coldrain","Nothing lasts forever","Weaboo","Playlist","JPVP01002602"
"staple stable","物語シリーズ","Bakemonogatari Gekihanongakushu (Original Soundtrack)","Weaboo","Playlist","JPE300901741"
"君の知らない物語","supercell","Bakemonogatari Gekihanongakushu (Original Soundtrack)","Weaboo","Playlist","JPSR00901782"
"ambivalent world","物語シリーズ","Bakemonogatari Gekihanongakushu (Original Soundtrack)","Weaboo","Playlist","JPE300902041"
"恋愛サーキュレーション","物語シリーズ","Bakemonogatari Gekihanongakushu (Original Soundtrack)","Weaboo","Playlist","JPE300902581"
"COLORS","FLOW","FLOW the Best: Single Collection","Weaboo","Playlist","JPKS00601721"
"chase","batta","chase","Weaboo","Playlist","JPQ461600303"
"Resonance","T.M.Revolution","GEISHA BOY","Weaboo","Playlist","JPES00800661"
"空想メソロギヰ","Yousei Teikoku","PAX VESANIA","Weaboo","Playlist","JPI101102395"
"HIGHSCHOOL OF THE DEAD","KISIDA KYODAN & THE AKEBOSI ROCKETS","HIGHSCHOOL OF THE DEAD","Weaboo","Playlist","JPPI01052370"
"Lilium (From ''Elfen Lied'')","Yukio Kondo","Grissini Project : Musique de jeux vidéos, animés et films","Weaboo","Playlist","USE831565518"
"Jojo Sono Chino Sadame","Hiroaki Tommy Tominaga","Jojo Sono Chino Sadame","Weaboo","Playlist","JPQ461200105"
"Gwyn, Lord of Cinder","Motoi Sakuraba","Dark Souls","Game bangers","Playlist","CH6541914794"
"Sovngarde","Jeremy Soule","The Elder Scrolls V: Skyrim: Original Game Soundtrack","Game bangers","Playlist","QMTH31100071"
"The Path (A New Beginning)","Gustavo Santaolalla","The Last of Us","Game bangers","Playlist","USGSS1300123"
"The Last of Us","Gustavo Santaolalla","The Last of Us","Game bangers","Playlist","USGSS1300097"
"Subwoofer Lullaby","C418","Minecraft - Volume Alpha","Game bangers","Playlist","TCAAW1157071"
"Minecraft","C418","Minecraft - Volume Alpha","Game bangers","Playlist","TCAAW1157077"
"Wet Hands","C418","Minecraft - Volume Alpha","Game bangers","Playlist","TCAAW1157082"
"Dry Hands","C418","Minecraft - Volume Alpha","Game bangers","Playlist","TCAAW1157081"
"Sweden","C418","Minecraft - Volume Alpha","Game bangers","Playlist","TCAAW1157087"
"To Zanarkand (From ""Final Fantasy X"")","Nobuo Uematsu","Final Fantasy: Solo Piano, Vol. 3","Game bangers","Playlist","QZ22B2063396"
"Hydrogen","M|O|O|N","Moon - EP","Game bangers","Playlist","usx9p1263860"
"Dragonborn","Jeremy Soule","The Elder Scrolls V: Skyrim: Original Game Soundtrack","Game bangers","Playlist","QMTH31100021"
"From Past to Present","Jeremy Soule","The Elder Scrolls V: Skyrim: Original Game Soundtrack","Game bangers","Playlist","QMTH31100023"
"Dawn","Jeremy Soule","The Elder Scrolls V: Skyrim: Original Game Soundtrack","Game bangers","Playlist","QMTH31100034"
"Words On Wind","Marcin Przybyłowicz","The Witcher 3: Wild Hunt (Original Game Soundtrack)","Game bangers","Playlist","PLI361610720"
"Menu Select (Great Fairy's Fountain) [From ""the Legend of Zelda: Twilight Princess"")","Video Game Players","The Twilight Princess Collection (Theme Songs from ""the Legend of Zelda"")","Game bangers","Playlist","TCACF1596533"
"Nameless Song","Motoi Sakuraba","Dark Souls","Game bangers","Playlist","CH6541914795"
"A Moment's Peace","Motoi Sakuraba","Dark Souls","Game bangers","Playlist","CH6541914803"
"Dancer of the Boreal Valley","Yuka Kitamura","Dark Souls 3","Game bangers","Playlist","CH6541914862"
"Gerudo Valley (From ""The Legend of Zelda: Ocarina of Time"")","Video Game Players","The Ocarina of Time Collection (Theme Songs From ""The Legend of Zelda"")","Game bangers","Playlist","USE830991136"
"Lost Woods (From ""The Legend of Zelda: Ocarina of Time"")","Video Game Players","The Ocarina of Time Collection (Theme Songs From ""The Legend of Zelda"")","Game bangers","Playlist","USE830991142"
"Dirtmouth","Christopher Larkin","Hollow Knight (Original Soundtrack)","Game bangers","Playlist","QZ4JJ1793161"
"Greenpath","Christopher Larkin","Hollow Knight (Original Soundtrack)","Game bangers","Playlist","QZ4JJ1793164"
"My Lullaby for You","Nina Kraviz","Cyberpunk 2077: Radio, Vol. 4 (Original Soundtrack)","Game bangers","Playlist","USLS52085204"
"Firelink Shrine","Motoi Sakuraba","Dark Souls (Original Game Soundtrack)","Game bangers","Playlist","CH6541914774"
"Rogue","Matt Uelmen","Diablo II Original Soundtrack","Game bangers","Playlist","USQ770800002"
"Introduction","Kristofer Maddigan","Cuphead (Original Soundtrack)","Game bangers","Playlist","CADHA1701147"
"No Escape","Darren Korb","Hades: Original Soundtrack","Game bangers","Playlist","TCADZ1865030"
"Keep my adress to yourself, cause we need secrets!","Fucking Werewolf Asso","Nittiotremo","Game bangers","Playlist","SEXNB1201202"
"Future Club","Perturbator","Dangerous Days","Game bangers","Playlist","TCABW1462862"
"Wilderness","Matt Uelmen","Diablo II Original Soundtrack","Game bangers","Playlist","USQ770800001"
"Catch & Release - Deepend Remix","Matt Simons","Catch & Release (Deepend Remix)","Colorblind","Playlist","NLE3T1400013"
"Pt. 2","Kanye West","The Life Of Pablo","Colorblind","Playlist","USUM71603069"
"Hold Ya Head (feat. Bob Marley)","The Notorious B.I.G.","Duets: The Final Chapter","Colorblind","Playlist","USBB40581269"
"One Dance","Drake","Views","Colorblind","Playlist","USCM51600028"
"i hate u, i love u (feat. olivia o'brien)","gnash","us","Colorblind","Playlist","USAT21601051"
"Chill Bill (feat. J. Davi$ & Spooks)","Rob $tone","Chill Bill (feat. J. Davi$ & Spooks)","Colorblind","Playlist","USRC11601124"
"Still D.R.E.","Dr. Dre","2001 (Explicit Version)","Colorblind","Playlist","USIR19905031"
"Tiimmy Turner","Desiigner","Tiimmy Turner","Colorblind","Playlist","USUM71606710"
"Panda","Desiigner","Panda","Colorblind","Playlist","USUM71601094"
"Ni**as In Paris","JAY-Z","Watch The Throne (Deluxe)","Colorblind","Playlist","USUM71111621"
"All The Way Up (Remix)","Fat Joe","All The Way Up (Remix) (feat. French Montana & Infared) - Single","Colorblind","Playlist","USUYG1102676"
"Famous","Kanye West","Famous","Colorblind","Playlist","USUM71603020"
"No Church In The Wild","JAY-Z","Watch The Throne (Deluxe)","Colorblind","Playlist","USUM71111617"
"POWER","Kanye West","My Beautiful Dark Twisted Fantasy","Colorblind","Playlist","USUM71018220"
"Forgot About Dre","Dr. Dre","2001 (Explicit Version)","Colorblind","Playlist","USIR19915077"
"Elegia - 2015 Remaster","New Order","Low-Life","Colorblind","Playlist","GBAAP1500391"
"Another Love","Tom Odell","Long Way Down (Deluxe)","Colorblind","Playlist","GBARL1300107"
"Magnetised","Tom Odell","Wrong Crowd (Expanded Edition)","Colorblind","Playlist","GBARL1600330"
"Magnetised - Acoustic","Tom Odell","Magnetised (Acoustic)","Colorblind","Playlist","GBARL1600443"
"Heal","Tom Odell","Long Way Down (Deluxe)","Colorblind","Playlist","GBARL1202014"
"Swimming Pools (Drank)","Kendrick Lamar","Swimming Pools (Drank)","Colorblind","Playlist","USUM71207642"
"A.D.H.D","Kendrick Lamar","Section.80","Colorblind","Playlist","USUYG1008102"
"Navigator Truck","Alex Wiley","Navigator Truck (feat. Calez & Chance The Rapper) - Single","Colorblind","Playlist","USUYG1086500"
"All Good","Illa J","Yancey Boys","Colorblind","Playlist","USDE10801157"
"Jazz","Mick Jenkins","The Water[s]","Colorblind","Playlist","QMKSC1400021"
"Nelly","Isaiah Rashad","Nelly","Colorblind","Playlist","TCACI1590033"
"Vibe","Mick Jenkins","The Water[s]","Colorblind","Playlist","QMKSC1400020"
"Collard Greens","ScHoolboy Q","Oxymoron (Deluxe)","Colorblind","Playlist","USUM71307354"
"Night Job","Bas","Night Job","Colorblind","Playlist","USUM71518469"
"THat Part","ScHoolboy Q","THat Part","Colorblind","Playlist","USUM71604273"
"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","A$AP Rocky","LONG.LIVE.A$AP (Deluxe Version)","Colorblind","Playlist","USRC11201220"
"L$D","A$AP Rocky","AT.LONG.LAST.A$AP","Colorblind","Playlist","USRC11500789"
"Bitch, Don’t Kill My Vibe","Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","Colorblind","Playlist","USUM71210774"
"No Role Modelz","J. Cole","2014 Forest Hills Drive","Colorblind","Playlist","USQX91402598"
"Blessings","Big Sean","Dark Sky Paradise (Deluxe)","Colorblind","Playlist","USUM71501153"
"Forbidden Knowledge (feat. Big K.R.I.T.)","Raury","Forbidden Knowledge (feat. Big K.R.I.T.)","Colorblind","Playlist","USSM11507359"
"Storm Bloom (feat. Polographia)","HTMLflowers","Storm Bloom (feat. Polographia)","Colorblind","Playlist","TCACJ1511550"
"Special Affair","The Internet","Special Affair","Colorblind","Playlist","USQX91500968"
"Ronnie Drake (feat. SZA)","Isaiah Rashad","Cilvia Demo","Colorblind","Playlist","TCABT1443715"
"O Heaven","Blu & Exile","Give Me My Flowers While I Can Still Smell Them","Colorblind","Playlist","US6881100903"
"Childs Play (feat. Chance the Rapper)","SZA","Z","Colorblind","Playlist","TCABW1406843"
"Ice Cream","Jack Harlow","18","Colorblind","Playlist","TCACO1680206"
"Summer Friends (feat. Jeremih & Francis & The Lights)","Chance the Rapper","Coloring Book","Colorblind","Playlist","TCACO1667426"
"MFN Right - Remix","2 Chainz","MFN Right (Remix)","Colorblind","Playlist","USUM71603845"
"untitled 02 06.23.2014.","Kendrick Lamar","untitled unmastered.","Colorblind","Playlist","USUM71601674"
"Wake Up","Fetty Wap","Wake Up","Colorblind","Playlist","QMCE31600566"
